date,open,high,low,close,volume
2018-03-09,3291.426,3309.715,3283.559,3307.166,16842450900
2018-03-08,3268.347,3289.497,3261.552,3288.406,14982751900
2018-03-07,3288.865,3308.406,3264.764,3271.668,16866501900
2018-03-06,3266.487,3290.253,3243.654,3289.642,19535804600
2018-03-05,3255.871,3269.4,3236.717,3256.926,14483598800
2018-03-02,3248.446,3269.938,3242.267,3254.528,15086106300
2018-03-01,3235.089,3280.149,3228.585,3273.755,15909832000
2018-02-28,3264.059,3277.832,3239.844,3259.408,15104353600
2018-02-27,3328.672,3328.672,3284.629,3292.068,17421936800
2018-02-26,3307.295,3335.986,3281.615,3329.574,18856860200
2018-02-23,3275.429,3294.134,3258.488,3289.024,14579036800
2018-02-22,3237.569,3269.916,3234.115,3268.559,13873044500
2018-02-14,3188.248,3203.497,3171.384,3199.159,10032282700
2018-02-13,3176.107,3219.217,3176.107,3184.959,15152759700
2018-02-12,3128.371,3168.126,3113.605,3154.125,15331083100
2018-02-09,3172.851,3180.11,3062.743,3129.851,25638917600
2018-02-08,3281.046,3307.162,3225.712,3262.05,20126249900
2018-02-07,3412.744,3425.538,3304.007,3309.26,26093971400
2018-02-06,3418.01,3440.124,3364.216,3370.652,28055547700
2018-02-05,3411.67,3487.721,3406.241,3487.497,21767375400
2018-02-02,3419.225,3463.164,3388.86,3462.081,20812055100
2018-02-01,3478.67,3495.093,3424.419,3446.98,26050470700
2018-01-31,3470.509,3495.453,3454.726,3480.833,20725340300
2018-01-30,3511.501,3523.051,3484.656,3488.009,18636997500
2018-01-29,3563.64,3587.032,3510.269,3523.001,23602696500
2018-01-26,3535.493,3574.905,3534.195,3558.129,22269829500
2018-01-25,3555.168,3571.481,3528.035,3548.307,24341342200
2018-01-24,3553.479,3569.489,3527.112,3559.465,25295449600
2018-01-23,3504.344,3547.222,3504.344,3546.505,23870590400
2018-01-22,3476.994,3503.386,3475.673,3501.362,21748753400
2018-01-19,3481.62,3498.434,3474.292,3487.864,24753673300
2018-01-18,3449.881,3476.546,3448.789,3474.754,22003955500
2018-01-17,3438.576,3465.205,3430.511,3444.671,26104503000
2018-01-16,3403.469,3437.583,3401.961,3436.594,21147546800
2018-01-15,3428.951,3442.501,3402.312,3410.488,23200928300
2018-01-12,3423.879,3435.424,3417.98,3428.941,17406340400
2018-01-11,3415.585,3426.483,3405.639,3425.345,17381213300
2018-01-10,3414.113,3430.214,3398.842,3421.834,20909499700
2018-01-09,3406.112,3417.228,3403.587,3413.9,19148855100
2018-01-08,3391.553,3412.731,3384.559,3409.48,23616510600
2018-01-05,3386.464,3402.069,3380.245,3391.75,21306068100
2018-01-04,3371.0,3392.826,3365.295,3385.71,20695528800
2018-01-03,3347.743,3379.915,3345.289,3369.108,21383614900
2018-01-02,3314.031,3349.053,3314.031,3348.326,20227886000
2017-12-29,3295.246,3308.225,3292.77,3307.172,14158683600
2017-12-28,3272.291,3304.096,3263.728,3296.385,17537167000
2017-12-27,3302.461,3307.08,3270.349,3275.783,16267489000
2017-12-26,3277.837,3307.299,3274.327,3306.125,14243450100
2017-12-25,3296.211,3312.3,3270.441,3280.461,14689363500
2017-12-22,3297.685,3307.328,3293.442,3297.063,12404732600
2017-12-21,3281.118,3309.223,3267.404,3300.059,14212792700
2017-12-20,3296.74,3300.212,3276.12,3287.606,13774511800
2017-12-19,3266.019,3296.94,3266.019,3296.538,11514013400
2017-12-18,3268.034,3280.544,3254.178,3267.922,12070038900
2017-12-15,3287.529,3287.529,3259.388,3266.137,13094061800
2017-12-14,3302.932,3309.53,3282.573,3292.439,12054423500
2017-12-13,3278.397,3304.01,3273.325,3303.037,11199864700
2017-12-12,3320.31,3320.31,3280.329,3280.814,12460482700
2017-12-11,3290.488,3322.674,3288.295,3322.196,13196598400
2017-12-08,3264.478,3297.13,3258.759,3289.992,13320931400
2017-12-07,3283.279,3291.282,3259.164,3272.054,13210590000
2017-12-06,3291.313,3296.201,3254.611,3293.965,15160445200
2017-12-05,3301.691,3315.737,3300.512,3303.675,20827886200
2017-12-04,3310.381,3323.996,3304.103,3309.618,14805328800
2017-12-01,3315.105,3324.516,3302.44,3317.617,13919830000
2017-11-30,3328.643,3340.92,3306.283,3317.188,15659585100
2017-11-29,3335.567,3343.062,3305.572,3337.862,18380593200
2017-11-28,3311.232,3333.8,3300.781,3333.657,13824779900
2017-11-27,3346.657,3347.051,3315.264,3322.23,16643917000
2017-11-24,3340.384,3360.746,3328.334,3353.821,15956966300
2017-11-23,3425.009,3429.424,3342.332,3351.918,21526539300
2017-11-22,3417.331,3442.178,3404.287,3430.464,21356709300
2017-11-21,3382.36,3419.802,3377.599,3410.498,19687180300
2017-11-20,3361.356,3393.106,3337.116,3392.399,17652468300
2017-11-17,3392.683,3403.286,3373.296,3382.908,24945815300
2017-11-16,3393.194,3409.653,3390.589,3399.25,15668433200
2017-11-15,3416.211,3423.75,3396.381,3402.525,16879207600
2017-11-14,3446.545,3450.495,3419.692,3429.548,19647267400
2017-11-13,3435.184,3449.164,3435.085,3447.836,20538905400
2017-11-10,3423.185,3438.792,3414.329,3432.673,18927650300
2017-11-09,3410.672,3428.77,3408.619,3427.795,15865042600
2017-11-08,3409.147,3434.492,3404.881,3415.46,18543647000
2017-11-07,3389.472,3415.148,3387.946,3413.575,19057174600
2017-11-06,3369.685,3389.383,3356.534,3388.174,15463646800
2017-11-03,3377.736,3380.57,3347.36,3371.744,17271479000
2017-11-02,3391.652,3391.652,3372.213,3383.31,16686426700
2017-11-01,3393.968,3410.352,3388.598,3395.913,18056612700
2017-10-31,3380.999,3397.099,3376.124,3393.342,15349820600
2017-10-30,3413.868,3419.732,3357.276,3390.337,20834928600
2017-10-27,3404.498,3421.103,3402.114,3416.812,17025717300
2017-10-26,3397.519,3414.242,3391.455,3407.567,18376862500
2017-10-25,3384.858,3398.304,3382.034,3396.898,12313122200
2017-10-24,3376.599,3388.689,3374.125,3388.248,13989751100
2017-10-23,3382.28,3385.285,3374.705,3380.699,13084628900
2017-10-20,3363.514,3379.765,3360.1,3378.648,12717285100
2017-10-19,3374.644,3378.736,3359.628,3370.172,15847649500
2017-10-18,3373.528,3383.232,3371.925,3381.794,15722879100
2017-10-17,3373.234,3382.407,3365.565,3372.041,12538172500
2017-10-16,3393.206,3400.511,3374.769,3378.47,17433062000
2017-10-13,3384.488,3395.748,3383.239,3390.523,13995476400
2017-10-12,3385.533,3390.204,3372.533,3386.1,16180938000
2017-10-11,3381.488,3395.779,3379.163,3388.284,18147670400
2017-10-10,3373.345,3384.026,3358.795,3382.988,17942384100
2017-10-09,3403.246,3410.17,3366.965,3374.378,19173605700
2017-09-29,3340.311,3357.015,3340.311,3348.943,14486244300
2017-09-28,3343.845,3344.601,3336.178,3339.642,14944430000
2017-09-27,3340.822,3349.695,3340.299,3345.272,14308694500
2017-09-26,3336.35,3347.163,3332.599,3343.583,13262859500
2017-09-25,3344.589,3350.961,3334.944,3341.549,16962129300
2017-09-22,3347.157,3356.451,3334.985,3352.529,17923400700
2017-09-21,3364.698,3377.884,3356.875,3357.812,19744869500
2017-09-20,3352.185,3370.098,3346.536,3365.996,19219666100
2017-09-19,3365.532,3370.401,3344.705,3356.845,19112969100
2017-09-18,3352.513,3371.749,3352.513,3362.859,19031967600
2017-09-15,3365.145,3365.528,3345.328,3353.619,21976581600
2017-09-14,3383.47,3391.644,3361.334,3371.426,22130648700
2017-09-13,3374.719,3387.14,3366.541,3384.147,19455071500
2017-09-12,3381.487,3391.069,3370.852,3379.488,27291031900
2017-09-11,3365.351,3384.81,3360.046,3376.419,21901101900
2017-09-08,3364.428,3380.89,3353.688,3365.243,19840518400
2017-09-07,3383.628,3387.796,3363.177,3365.497,22111868500
2017-09-06,3372.428,3391.011,3364.765,3385.389,22909078500
2017-09-05,3377.197,3390.823,3371.571,3384.317,21655294600
2017-09-04,3369.719,3381.403,3359.131,3379.583,26742784900
2017-09-01,3365.991,3381.925,3358.472,3367.119,28249758400
2017-08-31,3361.462,3367.358,3340.687,3360.81,23441978100
2017-08-30,3361.821,3376.648,3357.08,3363.627,24686331200
2017-08-29,3362.06,3374.595,3354.463,3365.226,21950453500
2017-08-28,3336.126,3375.034,3336.126,3362.651,25746143800
2017-08-25,3271.461,3331.915,3271.461,3331.522,20583948200
2017-08-24,3287.959,3297.989,3266.359,3271.512,16346893700
2017-08-23,3283.797,3299.457,3274.44,3287.705,17983220800
2017-08-22,3287.615,3293.476,3274.941,3290.226,18653799100
2017-08-21,3274.581,3287.519,3270.475,3286.906,18612248300
2017-08-18,3253.243,3275.076,3248.083,3268.724,19112248300
2017-08-17,3253.846,3269.139,3251.459,3268.43,20362255100
2017-08-16,3247.853,3248.785,3228.871,3246.451,17685205100
2017-08-15,3235.23,3263.589,3235.101,3251.262,18229799700
2017-08-14,3206.044,3240.052,3206.044,3237.36,19034679600
2017-08-11,3237.922,3245.116,3200.748,3208.541,26296299500
2017-08-10,3269.735,3282.519,3236.183,3261.749,24068462200
2017-08-09,3277.808,3277.943,3263.847,3275.573,23559790700
2017-08-08,3277.189,3285.483,3269.658,3281.873,25204353700
2017-08-07,3257.67,3280.104,3243.715,3279.457,23117337900
2017-08-04,3269.318,3287.193,3261.307,3262.081,27590634000
2017-08-03,3279.986,3293.369,3262.155,3272.929,23327700400
2017-08-02,3288.518,3305.431,3282.038,3285.057,26673062800
2017-08-01,3274.369,3292.638,3273.504,3292.638,23719459400
2017-07-31,3252.752,3276.946,3251.194,3273.028,24603944000
2017-07-28,3240.173,3256.371,3232.963,3253.24,18222688000
2017-07-27,3243.765,3251.926,3220.637,3249.781,22848594500
2017-07-26,3244.461,3264.848,3228.039,3247.675,21354200500
2017-07-25,3249.138,3261.645,3233.138,3243.689,20557387300
2017-07-24,3230.898,3261.105,3230.071,3250.599,23305639900
2017-07-21,3236.588,3247.712,3231.956,3237.982,20600325100
2017-07-20,3227.506,3246.236,3225.433,3244.865,23210839200
2017-07-19,3181.402,3232.941,3179.73,3230.976,27242072600
2017-07-18,3159.732,3187.671,3150.128,3187.567,19062306000
2017-07-17,3219.791,3230.354,3139.504,3176.465,26620527400
2017-07-14,3212.032,3222.978,3204.853,3222.417,16012677300
2017-07-13,3192.362,3219.268,3190.339,3218.163,19530361100
2017-07-12,3201.929,3215.196,3177.935,3197.544,18690088000
2017-07-11,3201.517,3226.908,3199.224,3203.038,18783726200
2017-07-10,3208.463,3223.34,3203.209,3212.632,19892801000
2017-07-07,3203.823,3219.523,3195.291,3217.957,17671541600
2017-07-06,3203.863,3215.95,3188.773,3212.444,17580928700
2017-07-05,3179.217,3207.31,3174.708,3207.134,14829648300
2017-07-04,3192.889,3193.064,3174.314,3182.804,14111496700
2017-07-03,3191.998,3196.286,3177.024,3195.912,14030571700
2017-06-30,3176.948,3193.241,3171.57,3192.427,12146454300
2017-06-29,3174.981,3188.774,3174.284,3188.063,12875547000
2017-06-28,3183.633,3193.44,3170.786,3173.201,14651672000
2017-06-27,3183.42,3193.461,3172.463,3191.197,14820119800
2017-06-26,3157.002,3187.889,3156.977,3185.444,17357921100
2017-06-23,3138.444,3158.047,3118.095,3157.873,15484364800
2017-06-22,3152.242,3186.982,3146.643,3147.453,19134400600
2017-06-21,3148.986,3157.028,3132.617,3156.212,13668826800
2017-06-20,3148.019,3150.465,3134.611,3140.014,14119180200
2017-06-19,3122.158,3146.77,3121.779,3144.374,13489175800
2017-06-16,3126.373,3134.251,3117.857,3123.166,12965275800
2017-06-15,3125.587,3137.585,3117.084,3132.486,14695424500
2017-06-14,3146.748,3149.173,3125.355,3130.674,13834704200
2017-06-13,3134.009,3155.99,3131.043,3153.743,12831827900
2017-06-12,3149.527,3164.95,3135.314,3139.877,14672942500
2017-06-09,3147.453,3165.92,3146.108,3158.4,16013633400
2017-06-08,3136.471,3153.264,3132.828,3150.334,15227765900
2017-06-07,3101.761,3140.774,3098.951,3140.325,17322901400
2017-06-06,3084.54,3102.863,3078.787,3102.126,11343996300
2017-06-05,3102.11,3105.506,3084.83,3091.656,13257030000
2017-06-02,3094.225,3110.389,3081.849,3105.54,14250492500
2017-06-01,3108.421,3113.521,3097.679,3102.623,16301571900
2017-05-31,3125.325,3143.279,3111.556,3117.178,15295043000
2017-05-26,3101.286,3120.663,3100.388,3110.059,15592348600
2017-05-25,3055.343,3114.658,3052.831,3107.831,19139184100
2017-05-24,3047.568,3064.813,3022.303,3064.076,13981335300
2017-05-23,3069.394,3084.235,3050.842,3061.947,17831059900
2017-05-22,3087.171,3103.938,3063.153,3075.676,15368373000
2017-05-19,3086.705,3095.483,3081.278,3090.631,12963523000
2017-05-18,3082.329,3103.441,3077.963,3090.139,14862003500
2017-05-17,3107.802,3119.582,3101.295,3104.442,16867415800
2017-05-16,3082.872,3113.512,3060.534,3112.964,17377556400
2017-05-15,3085.932,3098.913,3085.932,3090.229,13566072800
2017-05-12,3054.112,3090.491,3051.871,3083.513,15968409900
2017-05-11,3036.789,3063.564,3016.531,3061.5,19134190100
2017-05-10,3078.173,3090.819,3051.59,3052.785,16079445200
2017-05-09,3064.848,3084.208,3056.558,3080.527,13506667400
2017-05-08,3090.065,3093.452,3067.694,3078.613,18052690400
2017-05-05,3114.774,3117.614,3092.092,3103.038,17621364100
2017-05-04,3127.106,3143.818,3111.391,3127.369,17796748500
2017-05-03,3138.307,3148.286,3123.751,3135.346,16376392400
2017-05-02,3147.228,3154.781,3136.539,3143.712,15422296200
2017-04-28,3144.022,3154.727,3136.578,3154.658,16288989900
2017-04-27,3131.35,3155.003,3097.333,3152.187,21179307300
2017-04-26,3132.918,3152.953,3131.418,3140.847,16987810700
2017-04-25,3123.894,3145.267,3117.449,3134.567,15341830700
2017-04-24,3164.248,3164.248,3111.215,3129.531,18627743400
2017-04-21,3170.29,3180.794,3158.629,3173.151,16476174000
2017-04-20,3165.665,3178.183,3148.184,3172.1,19087398500
2017-04-19,3184.666,3189.437,3147.066,3170.687,21323807500
2017-04-18,3215.396,3225.055,3196.488,3196.713,18866135300
2017-04-17,3229.949,3229.949,3199.912,3222.167,21273718900
2017-04-14,3276.138,3276.711,3238.896,3246.067,21450855800
2017-04-13,3265.218,3281.137,3261.49,3275.96,20734687500
2017-04-12,3283.837,3284.934,3262.277,3273.83,26938179000
2017-04-11,3266.222,3290.389,3244.405,3288.966,28128124800
2017-04-10,3285.459,3285.459,3265.012,3269.393,23269461600
2017-04-07,3280.624,3295.187,3275.051,3286.616,23610894200
2017-04-06,3272.193,3286.674,3265.765,3281.005,24528799900
2017-04-05,3235.66,3270.645,3233.237,3270.305,24832020200
2017-03-31,3206.253,3226.248,3205.537,3222.514,19644292200
2017-03-30,3235.137,3240.017,3195.852,3210.237,24713547900
2017-03-29,3252.865,3262.098,3233.28,3241.314,21610557500
2017-03-28,3265.634,3265.634,3246.086,3252.948,16171001300
2017-03-27,3268.924,3283.239,3262.118,3266.955,20185267500
2017-03-24,3247.35,3275.207,3241.123,3269.445,21977791400
2017-03-23,3245.808,3262.091,3221.934,3248.55,19302914400
2017-03-22,3246.223,3255.778,3229.128,3245.22,18973164900
2017-03-21,3250.247,3262.221,3246.696,3261.611,16271930600
2017-03-20,3241.11,3251.127,3228.118,3250.808,17054843000
2017-03-17,3271.867,3274.19,3232.281,3237.447,20058322300
2017-03-16,3247.163,3269.77,3247.163,3268.935,18941600200
2017-03-15,3235.403,3243.713,3227.738,3241.76,14405568200
2017-03-14,3235.252,3246.329,3231.521,3239.328,14694602200
2017-03-13,3209.449,3237.121,3193.157,3237.024,16367376000
2017-03-10,3213.729,3222.319,3208.447,3212.76,13667274300
2017-03-09,3233.701,3233.875,3205.279,3216.746,16737110800
2017-03-08,3240.532,3245.304,3230.608,3240.665,16073138800
2017-03-07,3233.094,3242.659,3226.822,3242.406,16406423500
2017-03-06,3217.335,3234.663,3215.067,3233.866,15609215800
2017-03-03,3219.202,3221.155,3206.613,3218.312,15708236800
2017-03-02,3250.518,3256.807,3228.665,3230.028,18121507600
2017-03-01,3240.073,3259.978,3237.871,3246.934,19067755000
2017-02-28,3225.969,3242.679,3225.969,3241.733,15124431800
2017-02-27,3249.195,3251.654,3224.088,3228.66,18258107100
2017-02-24,3246.86,3253.956,3233.535,3253.433,18640636200
2017-02-23,3258.832,3264.082,3236.355,3251.375,20917980000
2017-02-22,3252.69,3261.381,3243.84,3261.218,20745377600
2017-02-21,3242.223,3254.336,3239.878,3253.326,21167306600
2017-02-20,3198.963,3241.458,3198.963,3239.961,23215209600
2017-02-17,3227.707,3238.396,3199.425,3202.076,22622817700
2017-02-16,3210.357,3230.275,3207.785,3229.618,21695594200
2017-02-15,3215.464,3235.998,3206.561,3212.986,24150770600
2017-02-14,3216.137,3219.405,3205.285,3217.928,18879808800
2017-02-13,3198.995,3219.407,3198.995,3216.839,22019150800
2017-02-10,3183.007,3205.049,3182.802,3196.699,23934891300
2017-02-09,3164.688,3186.838,3162.574,3183.179,19164032700
2017-02-08,3148.086,3167.447,3132.033,3166.982,14492018700
2017-02-07,3154.405,3159.544,3140.036,3153.088,12833744200
2017-02-06,3143.093,3158.843,3135.387,3156.984,12719828300
2017-02-03,3160.082,3162.677,3136.013,3140.17,9222473600
2017-01-26,3149.217,3163.104,3148.908,3159.166,11387677200
2017-01-25,3137.646,3151.472,3133.191,3149.555,11207382700
2017-01-24,3134.592,3149.531,3131.218,3142.553,12597388100
2017-01-23,3125.421,3145.841,3125.421,3136.775,13266039200
2017-01-20,3095.819,3125.66,3095.215,3123.139,12236677700
2017-01-19,3104.972,3115.778,3094.006,3101.299,12385142000
2017-01-18,3104.766,3123.72,3098.586,3113.012,13178012800
2017-01-17,3087.03,3108.907,3072.338,3108.775,13615786100
2017-01-16,3104.492,3105.142,3044.291,3103.428,25788599600
2017-01-13,3116.083,3130.515,3102.163,3112.764,15627421400
2017-01-12,3133.602,3144.97,3115.979,3119.289,14888924000
2017-01-11,3156.686,3167.029,3136.267,3136.754,17836222100
2017-01-10,3167.57,3174.578,3157.332,3161.671,17975921600
2017-01-09,3148.532,3173.136,3147.735,3171.236,17171407500
2017-01-06,3163.776,3172.035,3153.025,3154.321,18370896600
2017-01-05,3157.906,3168.502,3154.281,3165.411,17472764500
2017-01-04,3133.787,3160.103,3130.115,3158.794,16786085000
2017-01-03,3105.309,3136.456,3105.309,3135.921,14156718700
2016-12-30,3097.345,3108.839,3089.989,3103.637,13326713000
2016-12-29,3095.845,3111.799,3087.344,3096.097,13262329200
2016-12-28,3113.767,3118.782,3094.549,3102.236,13572708700
2016-12-27,3117.387,3127.883,3113.745,3114.664,14152893900
2016-12-26,3095.579,3122.881,3068.415,3122.569,15257188100
2016-12-23,3134.929,3138.404,3103.748,3110.154,16617676900
2016-12-22,3132.156,3143.169,3126.887,3139.558,16780499000
2016-12-21,3107.24,3140.251,3107.24,3137.43,18670660700
2016-12-20,3115.898,3117.015,3084.8,3102.876,15742675900
2016-12-19,3120.696,3125.284,3110.082,3118.085,15416971600
2016-12-16,3111.515,3128.874,3106.346,3122.982,16498869900
2016-12-15,3125.757,3138.779,3100.913,3117.677,18999062600
2016-12-14,3149.377,3170.021,3136.348,3140.531,20135888700
2016-12-13,3138.988,3162.496,3118.712,3155.037,18516449500
2016-12-12,3233.666,3245.095,3149.896,3152.97,27470846100
2016-12-09,3209.34,3244.801,3207.043,3232.883,20402395600
2016-12-08,3225.55,3228.122,3211.471,3215.366,17071017300
2016-12-07,3198.475,3222.428,3189.485,3222.242,16907284700
2016-12-06,3202.029,3215.311,3196.525,3199.647,15757269300
2016-12-05,3203.784,3219.518,3194.879,3204.709,22301039400
2016-12-02,3270.121,3279.714,3235.277,3243.843,25956720500
2016-12-01,3257.027,3279.671,3256.256,3273.309,23775986400
2016-11-30,3272.142,3277.269,3239.521,3250.034,24357605300
2016-11-29,3269.234,3301.213,3263.397,3282.924,32083628700
2016-11-28,3270.047,3288.337,3267.674,3277.0,28155125300
2016-11-25,3241.243,3262.438,3209.598,3261.938,23392160100
2016-11-24,3237.428,3257.857,3232.869,3241.736,23232452700
2016-11-23,3247.945,3262.879,3231.586,3241.137,24995959200
2016-11-22,3220.983,3249.677,3220.983,3248.352,26163154700
2016-11-21,3188.496,3229.757,3188.28,3218.148,23065284400
2016-11-18,3207.193,3212.394,3187.496,3192.856,20982663900
2016-11-17,3198.499,3211.053,3187.206,3208.453,21420624000
2016-11-16,3208.497,3210.893,3195.411,3205.057,22176699300
2016-11-15,3209.955,3214.292,3195.035,3206.986,24088635000
2016-11-14,3187.709,3221.458,3186.796,3210.371,32960831300
2016-11-11,3169.401,3202.74,3166.07,3196.044,31085457900
2016-11-10,3148.544,3172.309,3148.544,3171.282,24419260200
2016-11-09,3146.078,3146.95,3096.947,3128.37,24111495800
2016-11-08,3140.944,3156.881,3134.955,3147.888,19084697900
2016-11-07,3124.892,3139.202,3117.096,3133.333,17941849000
2016-11-04,3126.349,3141.334,3119.535,3125.317,19768319700
2016-11-03,3096.765,3140.93,3094.103,3128.936,22298626000
2016-11-02,3115.729,3118.977,3099.82,3102.733,18272206700
2016-11-01,3101.664,3122.615,3097.042,3122.436,16023203200
2016-10-31,3097.188,3102.302,3081.072,3100.492,15150676400
2016-10-28,3111.704,3128.643,3101.237,3104.27,18177412300
2016-10-27,3112.603,3114.759,3100.392,3112.35,15800878900
2016-10-26,3129.838,3129.838,3110.387,3116.312,19166326300
2016-10-25,3127.968,3132.505,3121.05,3131.939,20338089800
2016-10-24,3092.047,3137.034,3090.786,3128.247,24052234900
2016-10-21,3081.389,3101.849,3069.267,3090.941,18738807200
2016-10-20,3084.908,3089.682,3076.295,3084.458,16069136400
2016-10-19,3085.749,3096.223,3076.771,3084.719,18247014300
2016-10-18,3037.404,3084.187,3037.404,3083.875,18204246000
2016-10-17,3064.691,3068.812,3033.753,3041.166,16373326500
2016-10-14,3056.993,3064.79,3043.184,3063.809,15537370500
2016-10-13,3057.972,3064.999,3052.64,3061.346,15475672500
2016-10-12,3057.316,3060.514,3048.888,3058.498,14249357700
2016-10-11,3051.622,3066.104,3048.018,3065.25,16727349600
2016-10-10,3020.457,3048.236,3014.62,3048.143,16005110400
2016-09-30,2994.251,3009.195,2993.062,3004.703,10133356200
2016-09-29,2992.168,3009.198,2991.909,2998.483,11321391900
2016-09-28,3000.695,3000.695,2984.321,2987.858,10462569700
2016-09-27,2974.593,2998.233,2969.132,2998.172,12170145000
2016-09-26,3028.243,3028.243,2980.117,2980.43,14433028600
2016-09-23,3044.786,3046.805,3032.802,3033.896,12559097600
2016-09-22,3038.422,3054.435,3035.07,3042.313,13930955400
2016-09-21,3021.576,3032.45,3017.541,3025.874,11572121300
2016-09-20,3027.172,3027.817,3015.88,3023.0,11892411700
2016-09-19,3005.323,3026.651,3005.323,3026.051,11922502700
2016-09-14,3008.904,3017.945,2995.416,3002.849,13341340100
2016-09-13,3025.035,3029.721,3008.741,3023.51,13538758000
2016-09-12,3037.507,3040.952,2999.929,3021.977,20601208600
2016-09-09,3095.427,3101.792,3078.218,3078.855,16069292400
2016-09-08,3089.953,3096.783,3083.902,3095.954,14588377100
2016-09-07,3091.329,3105.678,3087.879,3091.928,18695676300
2016-09-06,3071.055,3095.509,3053.187,3090.713,17290852400
2016-09-05,3070.707,3085.485,3065.329,3072.095,14496331700
2016-09-02,3057.495,3072.526,3050.492,3067.352,15044692000
2016-09-01,3083.961,3088.704,3062.876,3063.305,15519109300
2016-08-31,3072.916,3087.698,3063.396,3085.491,14136860900
2016-08-30,3071.44,3082.988,3065.971,3074.677,14043481100
2016-08-29,3068.46,3074.943,3058.785,3070.027,14450000700
2016-08-26,3069.85,3087.652,3063.894,3070.309,14966390100
2016-08-25,3073.444,3073.444,3041.505,3068.329,17403298000
2016-08-24,3092.02,3097.148,3079.548,3085.88,14570744000
2016-08-23,3081.572,3101.11,3073.529,3089.706,16136896500
2016-08-22,3107.381,3112.74,3083.593,3084.805,18538792700
2016-08-19,3100.391,3113.344,3082.771,3108.102,19434745300
2016-08-18,3107.753,3125.581,3093.317,3104.114,22935908100
2016-08-17,3106.991,3114.255,3090.281,3109.555,21383963700
2016-08-16,3130.533,3140.441,3102.065,3110.037,27832893400
2016-08-15,3056.484,3137.476,3053.871,3125.195,29761650600
2016-08-12,3000.273,3051.054,2999.039,3050.667,16817365700
2016-08-11,3013.678,3038.048,3001.168,3002.638,16187948100
2016-08-10,3023.472,3033.196,3017.09,3018.746,16467516500
2016-08-09,3001.306,3025.911,2998.677,3025.681,16999544600
2016-08-08,2972.625,3004.718,2959.048,3004.277,15572983300
2016-08-05,2978.778,2991.677,2971.564,2976.696,14185710100
2016-08-04,2976.41,2982.86,2958.933,2982.426,13393330100
2016-08-03,2963.215,2981.156,2956.786,2978.461,14114133200
2016-08-02,2950.08,2971.279,2946.637,2971.279,11546890000
2016-08-01,2971.949,2972.875,2931.963,2953.385,14740776300
2016-07-29,2992.536,3000.055,2972.917,2979.339,15010153400
2016-07-28,2980.501,3003.363,2968.182,2994.323,19056495000
2016-07-27,3050.368,3057.424,2939.227,2991.999,28016091500
2016-07-26,3014.04,3050.615,3013.802,3050.166,15669450600
2016-07-25,3008.094,3027.123,3003.292,3015.828,14420658200
2016-07-22,3038.118,3039.27,3007.457,3012.816,16201018100
2016-07-21,3027.604,3053.334,3027.368,3039.009,16376737000
2016-07-20,3034.714,3042.997,3022.631,3027.9,13824281500
2016-07-19,3040.226,3043.6,3014.289,3036.598,15536146600
2016-07-18,3047.637,3058.321,3031.639,3043.564,17749656200
2016-07-15,3056.682,3062.683,3044.538,3054.296,17286639800
2016-07-14,3054.975,3057.046,3036.523,3054.018,18019480400
2016-07-13,3049.513,3069.047,3048.199,3060.689,25365938400
2016-07-12,2992.52,3049.681,2984.421,3049.381,25948629500
2016-07-11,2993.749,3022.944,2990.907,2994.917,22433822400
2016-07-08,3000.326,3001.551,2983.881,2988.094,16898685900
2016-07-07,3009.353,3024.109,2994.643,3016.847,22268166700
2016-07-06,2998.521,3017.652,2984.828,3017.292,21237092000
2016-07-05,2991.752,3010.275,2990.642,3006.392,23520445000
2016-07-04,2924.293,2992.498,2922.52,2988.604,22201713200
2016-07-01,2931.802,2944.989,2925.81,2932.476,14124622700
2016-06-30,2931.481,2938.137,2922.312,2929.606,15446493000
2016-06-29,2918.534,2933.997,2915.062,2931.592,19321558600
2016-06-28,2885.011,2913.582,2878.824,2912.557,17387104700
2016-06-27,2840.559,2895.731,2840.277,2895.703,15669747200
2016-06-24,2883.759,2899.569,2807.598,2854.286,19084260900
2016-06-23,2902.398,2904.112,2878.661,2891.96,13613737500
2016-06-22,2872.734,2905.978,2869.513,2905.55,13059042400
2016-06-21,2898.384,2919.302,2869.176,2878.558,16435908900
2016-06-20,2887.636,2891.658,2864.02,2888.809,13657105100
2016-06-17,2873.009,2900.299,2872.185,2885.105,17147251700
2016-06-16,2878.402,2887.743,2865.388,2872.817,17388276700
2016-06-15,2814.693,2894.264,2811.781,2887.21,16667106900
2016-06-14,2824.229,2843.456,2822.061,2842.189,11975527400
2016-06-13,2897.273,2911.158,2832.507,2833.071,16925543400
2016-06-08,2932.376,2937.986,2908.367,2927.159,14304607100
2016-06-07,2936.282,2938.444,2923.502,2936.045,13298786700
2016-06-06,2940.994,2945.942,2922.283,2934.098,14199374200
2016-06-03,2929.788,2945.519,2915.185,2938.682,17202102300
2016-06-02,2911.219,2925.67,2906.524,2925.229,15971691600
2016-06-01,2917.154,2929.076,2909.512,2913.508,18838642100
2016-05-31,2822.593,2917.135,2822.593,2916.616,21526034100
2016-05-30,2814.651,2830.97,2794.661,2822.451,10631958900
2016-05-27,2817.968,2832.799,2809.799,2821.046,10984582300
2016-05-26,2813.543,2827.092,2780.763,2822.443,11476679700
2016-05-25,2835.029,2843.165,2807.749,2815.086,10352726500
